date_gmt,time_period,latitude,longitude
2012-05-06,evening,52.082499999999996,7.734999999999999
2012-05-07,day,52.6475,6.324999999999999
2012-05-07,evening,53.1875,6.0325
2012-05-08,day,52.03,8.9675
2012-05-08,evening,50.38333333333333,7.95
2012-05-09,day,50.64333333333334,6.44
2012-05-09,evening,50.81333333333333,6.330000000000001
2012-05-10,day,50.949999999999996,4.85
2012-05-10,evening,52.446666666666665,5.816666666666666
2012-05-11,day,52.68666666666667,5.966666666666666
2012-05-11,evening,53.45666666666667,6.466666666666666
2012-05-12,day,53.28333333333333,6.55
2012-05-12,evening,54.15,8.21
2012-05-13,day,54.16,8.21
2012-05-13,evening,53.43,6.96
2012-05-14,day,52.87,7.21
2012-05-14,evening,51.8,5.84
2012-05-15,day,51.63,4.09
2012-05-15,evening,53.42,5.84
2012-05-16,day,53.36,6.72
2012-05-16,evening,53.39,7.73
2012-05-17,day,53.23,8.23
2012-05-17,evening,52.43,7.36
2012-05-18,day,51.7,9.37
2012-05-18,evening,50.0,8.75
2012-05-19,day,50.49,5.75
2012-05-19,evening,52.22,6.13
2012-05-20,day,52.36,5.27
2012-05-20,evening,53.38,6.9
2012-05-21,day,53.5,7.28
2012-05-21,evening,52.68,6.29
2012-05-22,day,51.83,8.8
