dataset_id,scientific_name,common_name,site_name,colony_name,lat_colony,lon_colony,device_type,bird_id,track_id,original_track_id,age,sex,breed_stage,breed_status,date_gmt,time_gmt,latitude,longitude,equinox,argos_quality
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-07-26,23:36:00,52.17,7.76,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-07-26,23:37:00,53.24,7.51,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-07-26,23:50:00,52.98,4.01,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-07-26,23:58:00,50.12,2.14,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-07-27,11:31:00,52.99,8.89,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-07-27,11:35:00,53.21,8.01,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-07-27,11:39:00,53.08,6.76,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-07-27,12:07:00,53.79,-0.11,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-07-27,12:20:00,50.5,-3.36,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-07-27,23:48:00,51.4,4.76,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-07-27,23:51:00,50.32,3.89,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-07-27,23:52:00,52.29,3.76,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-07-28,00:31:00,52.13,-6.11,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-07-28,00:35:00,52.42,-7.11,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-07-28,11:48:00,51.34,4.63,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-07-28,12:17:00,52.68,-2.62,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-07-28,12:23:00,51.13,-4.12,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-07-28,12:40:00,52.29,-8.37,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-07-28,12:43:00,51.24,-8.99,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-07-28,23:44:00,51.71,5.63,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-07-29,00:26:00,55.28,-4.99,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-07-29,00:47:00,52.43,-10.24,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-07-29,00:54:00,51.75,-11.74,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-07-29,01:05:00,49.11,-14.49,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-07-29,11:40:00,51.87,6.63,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-07-29,12:39:00,55.6,-8,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-07-29,13:11:00,52.23,-16.12,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-07-29,13:12:00,52.6,-16.5,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-07-29,13:30:00,49.53,-20.75,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-07-29,23:48:00,50.2,4.75,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-07-30,01:06:00,53.86,-14.75,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-07-30,01:31:00,51.99,-21.13,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-07-30,01:32:00,53.45,-21.38,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-07-30,01:35:00,52.7,-22.13,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-07-30,11:39:00,49.32,6.87,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-07-30,13:02:00,52.26,-13.76,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-07-30,13:31:00,50.98,-21.26,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-07-30,13:36:00,52.46,-22.38,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-07-30,13:40:00,52.95,-23.26,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-07-30,23:37:00,48.25,7.36,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-07-31,01:06:00,51.04,-14.89,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-07-31,01:54:00,47.47,-27.01,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-07-31,01:57:00,49.58,-27.76,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-07-31,02:03:00,50.93,-29.14,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-07-31,11:46:00,49.44,5.11,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-07-31,13:24:00,52.31,-19.39,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-07-31,14:00:00,48.85,-28.27,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-07-31,14:04:00,46.41,-29.39,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-07-31,14:07:00,48.76,-30.02,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-07-31,23:50:00,50.34,4.1,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-01,01:34:00,53.41,-22.03,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-01,02:06:00,47.98,-29.9,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-01,02:10:00,46.92,-30.78,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-01,02:15:00,49.2,-32.03,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-08-01,12:21:00,52.42,-3.53,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-01,13:33:00,52.98,-21.78,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-01,14:10:00,48.18,-30.91,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-01,14:18:00,48.88,-33.03,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-01,14:23:00,47.25,-34.16,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-08-02,00:25:00,55.89,-4.66,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-02,01:39:00,52.33,-23.04,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-02,02:13:00,48.77,-31.54,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-02,02:32:00,48.26,-36.42,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-02,02:33:00,47.29,-36.67,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-08-02,12:45:00,56.89,-9.67,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-02,13:52:00,53.05,-26.42,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-02,14:09:00,48.43,-30.55,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-02,14:31:00,45.71,-36.17,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-02,14:38:00,48.33,-38.05,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-08-03,00:58:00,57.84,-12.93,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-03,02:04:00,53.55,-29.31,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-03,02:07:00,47.94,-30.18,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-03,02:32:00,45.28,-36.43,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-03,02:47:00,48.26,-40.06,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-08-03,13:13:00,58.02,-16.69,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-03,13:59:00,52.69,-28.32,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-03,14:01:00,47.72,-28.57,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-03,14:34:00,45.8,-36.94,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-03,14:47:00,47.77,-40.19,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-08-04,01:35:00,57.52,-22.33,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-04,02:05:00,45.85,-29.58,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-04,02:15:00,49.82,-32.08,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-04,02:40:00,45.05,-38.45,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-04,02:57:00,46.08,-42.58,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-08-04,13:33:00,56.4,-21.84,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-04,14:00:00,47.27,-28.34,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-04,14:11:00,46.53,-31.21,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-04,14:38:00,44.43,-38.09,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-04,15:00:00,45.67,-43.34,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-08-05,01:44:00,55.16,-24.35,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-05,02:08:00,42.4,-30.48,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-05,02:12:00,47.78,-31.35,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-05,02:36:00,44.98,-37.35,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-05,02:55:00,47.39,-42.1,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-08-05,13:34:00,54.08,-21.99,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-05,14:06:00,47.4,-29.86,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-05,14:23:00,43.52,-34.36,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-05,14:29:00,44.52,-35.61,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-05,14:49:00,47.46,-40.74,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-08-06,01:54:00,49.75,-27.13,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-06,02:14:00,44.77,-31.88,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-06,02:25:00,46.87,-34.75,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-06,02:26:00,44.05,-34.88,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-06,02:58:00,45.03,-42.88,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-08-06,13:52:00,47.73,-26.39,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-06,14:05:00,41.47,-29.77,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-06,14:09:00,43.43,-30.77,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-06,14:24:00,46.63,-34.64,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-06,14:53:00,43.53,-41.64,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-08-07,01:56:00,46.58,-27.53,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-07,01:57:00,38.58,-27.9,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-07,02:10:00,42.17,-31.03,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-07,02:47:00,42.18,-40.28,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-07,02:56:00,41.92,-42.41,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-07,13:38:00,36.76,-23.04,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-08-07,14:03:00,46.97,-29.17,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-07,14:12:00,42.59,-31.42,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-07,14:52:00,41.18,-41.55,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-07,14:54:00,40.02,-42.05,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-08,01:46:00,27.92,-25.06,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-08,02:03:00,45.17,-29.31,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,253,2438_2438_253_1_253,2438_253_1,unknown,unknown,unknown,unknown,2011-08-08,02:15:00,45.92,-32.43,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-08,02:32:00,45.25,-36.44,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,250,2438_2438_250_3_250,2438_250_3,unknown,unknown,unknown,unknown,2011-08-08,02:38:00,45.69,-37.94,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,251,2438_2438_251_2_251,2438_251_2,unknown,unknown,unknown,unknown,2011-08-08,13:41:00,24.69,-23.7,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,248,2438_2438_248_4_248,2438_248_4,unknown,unknown,unknown,unknown,2011-08-08,13:55:00,45.57,-27.45,no,
2438,Sterna paradisaea,Arctic Tern,Eemshaven,Eemshaven,53.45,6.83,GLS,245,2438_2438_245_5_245,2438_245_5,unknown,unknown,unknown,unknown,2011-08-08,14:21:00,46.8,-33.95,no,
